1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.76,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1032,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1024,8.72,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.74,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.72,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1024,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1024,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.72,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1024,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.72,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1020,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1032,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.74,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.7,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
1020,8.81,,,,,,,,,,,,,,,,,,,,,,
1016,8.81,,,,,,,,,,,,,,,,,,,,,,
1020,8.79,,,,,,,,,,,,,,,,,,,,,,
1016,8.69,,,,,,,,,,,,,,,,,,,,,,
1012,8.69,,,,,,,,,,,,,,,,,,,,,,
